GeneID,meanExpr,log2FC,log2FC SE,p-value,adjpvalue
4800,10.339942838876,0.398890976302219,0.131615600512921,0.00565126549756378,0.166594136144048
200035,9.20398433374273,-0.426935162416882,0.14098841174471,0.00568095353238688,0.166594136144048
2833,7.22244518352614,0.424262990462126,0.140157673163085,0.00569391022335239,0.166594136144048
26271,9.67528145034986,-0.492261102357034,0.162626436984757,0.00569503512223,0.166594136144048
54820,9.88389486398451,-0.418406679134039,0.138258720183392,0.00570299718274173,0.166594136144048
7766,7.43170747163493,0.514156419837561,0.169916681868119,0.00570679393120213,0.166594136144048
3953,7.61798989535618,-0.543584159852141,0.179714330651823,0.00572101368796458,0.166594136144048
78990,8.54535179575353,0.46477247102672,0.153672996454564,0.00572436650467115,0.166594136144048
79370,6.57950782006005,0.415366703976051,0.137346541309961,0.00572671540579883,0.166594136144048
51268,6.98790627316666,0.453672430637291,0.150015734539096,0.00572739683207564,0.166594136144048
7004,10.0409311833625,-0.480064728487299,0.158769783386304,0.00573338885742378,0.166594136144048
5651,3.80933685708482,0.376191308008808,0.124439582872209,0.00574004688876498,0.166594136144048
388714,5.40834353070099,0.440785979320464,0.145857697770468,0.00575242908930799,0.166594136144048
644168,7.41422561758575,0.388776891316626,0.128659633439901,0.00575571904450346,0.166594136144048
106481115,8.04382633326605,0.471004541679966,0.155875742473232,0.00575666451535872,0.166594136144048
916,5.84608420793035,0.443209818311282,0.146777131498427,0.00578085677439764,0.167058618728297
118611,5.96057531216986,0.468387807730023,0.155201329353404,0.00580063197363278,0.167394327475383
51378,6.60990451034269,0.421019256173619,0.1395936514954,0.00582318872369682,0.167809250326982
28514,7.2760176579472,0.510821768206644,0.16943392358135,0.00583700270668591,0.167971418703761
9053,9.81920300486222,-0.470923026559385,0.156261780725012,0.00585122627976712,0.168080583280332
3324,7.4995174021061,0.440756321074719,0.146276050866831,0.00585717989304209,0.168080583280332
145482,7.94381407162082,-0.535731880474521,0.177945925405615,0.00588758393831197,0.168603284220923
7644,4.48630663198347,-0.495535633917302,0.164613863318919,0.00589182935892397,0.168603284220923
3832,10.0638004048451,-0.425766552399441,0.141505535568195,0.0059093825291118,0.168870070657822
125061,8.84125207133462,0.428523366322034,0.142454627303583,0.00591775581456471,0.168874149934963
10272,11.1512522613866,-0.365486247457305,0.121566743067885,0.00593800153106967,0.169216549186788
79173,7.37335118177198,0.401532290251635,0.133625495159762,0.0059569115616164,0.169519988101589
55916,10.4589459520054,0.466850987888627,0.155545600191535,0.00599999382000889,0.170113250146789
286472,6.56343556814279,0.498016488151532,0.165940927868785,0.00600256244785409,0.170113250146789
113828,6.92694502719822,0.375278539859773,0.125065157589309,0.00600872985232036,0.170113250146789
3273,5.70328982971129,0.483894447789372,0.161272052613899,0.00601092242696277,0.170113250146789
2636,7.05500633031037,0.445005769167955,0.148431916349599,0.00604092380645617,0.17050378424057
342892,7.39549660618722,0.589315313177235,0.196577027145776,0.00604291464919864,0.17050378424057
1959,6.36715981819663,0.440319537670605,0.146903477025443,0.00604965176562701,0.17050378424057
7475,8.13238359561409,0.367571950164663,0.122719125892984,0.00607576105345835,0.170980807898189
5919,7.42927399542751,0.516868678975736,0.172598703315283,0.00608324348209756,0.170980807898189
6347,10.5393292991398,0.420020406707941,0.140426184483602,0.00612794611112254,0.172001639272247
112464,9.13069299869251,-0.495801154968534,0.165857409782728,0.00614948966739657,0.172203142068831
140880,5.01770881355524,0.568340871768769,0.190140760435925,0.00615286050294443,0.172203142068831
28673,6.81147559084109,0.788940447917942,0.264027682492149,0.00616488119706774,0.172203142068831
8622,7.75909543708643,-0.497839134162593,0.166624289369743,0.00616869623845359,0.172203142068831
54414,9.53274873540576,-0.420833160069531,0.140919347212613,0.00618703798408138,0.17228603780859
8566,10.2607079469822,-0.383632413039527,0.128467218970018,0.00618845939491817,0.17228603780859
401944,7.68388436221456,0.481866291516397,0.161439223021849,0.00620633635920681,0.172549606257731
400961,7.45235135856486,0.445041468559648,0.149148583538724,0.00621820478925138,0.172617203731704
4751,9.58542579614711,-0.524920843878393,0.175953178595667,0.00622559366222152,0.172617203731704
204010,4.37026913810265,0.465064933246198,0.155924531586414,0.00623411875867176,0.172620308624058
54502,11.8053511987183,-0.389716563020738,0.130878542313802,0.00629723310989848,0.174132923111721
4747,9.09190962104063,-0.475940324326071,0.159912636762126,0.00631583771831931,0.174361857248822
107984867,6.7145394108863,0.742166302505609,0.249406017431607,0.00632250812911218,0.174361857248822
114294,9.95865328897168,0.451393405236297,0.151764461791423,0.00634104164343528,0.174427336991941
84905,8.32138500294066,0.375947754366171,0.126401397591426,0.00634188485212926,0.174427336991941
79946,7.66960053570855,0.415909245802649,0.14000721964962,0.00638882981235845,0.175075746624571
133686,8.25945085309869,-0.50248061401177,0.16915947074199,0.0063910755296899,0.175075746624571
7844,9.94326233413646,0.478456954743473,0.161111222246399,0.00640054011813508,0.175075746624571
1119,10.5675852373439,0.50050660856073,0.168545100970477,0.0064026324864828,0.175075746624571
646471,8.1123899730706,0.42492101831307,0.143111951789117,0.00640812387732979,0.175075746624571
2674,8.24631829523197,-0.420506123389698,0.141730397542028,0.0064370891870567,0.175604484261823
2853,7.08634503526317,0.442448860258606,0.149154803495835,0.00644459385169863,0.175604484261823
153745,5.70203057161125,0.464764450098275,0.156720244596116,0.00645521734248579,0.175660675640747
160518,9.80844903423744,-0.514194763745756,0.173452476300578,0.00646970056048625,0.175739847262644
102724908,5.81849983895262,0.77984074904428,0.263138823517021,0.00648109234698308,0.175739847262644
106479419,5.64845325147732,0.406460466289283,0.137160012789994,0.00648382222330741,0.175739847262644
6422,9.6444748951407,-0.411021645300609,0.138781008000341,0.00650701318479812,0.176135747395367
51703,6.35591091665194,0.489785515194491,0.165442646113297,0.00652300603706472,0.17633601827206
57030,7.36401895301278,0.49455154681108,0.167181964964417,0.00655362814911059,0.17688242715698
10233,9.00947069797376,-0.369531258237103,0.124940690092333,0.00656046042823188,0.17688242715698
3777,8.53630059765955,0.404102639917957,0.136690032162646,0.00657805180350647,0.176952624310784
7106,11.8161472200646,-0.410550794051357,0.138902539390148,0.00658703763294175,0.176952624310784
3099,8.34989577939722,-0.402377251931304,0.136149502957357,0.0065906439052388,0.176952624310784
79825,8.4927301045521,0.390406994115265,0.132122157432068,0.00659756104872549,0.176952624310784
81622,9.64501516046712,-0.451067040394676,0.152738949081334,0.00662059015483137,0.177025952076636
79864,8.01695247415372,-0.413009325674512,0.139868121043521,0.00662520887786338,0.177025952076636
79983,8.92555248021338,-0.497874814519115,0.168664278470979,0.00663848526542459,0.177025952076636
147929,7.66391774827253,0.616173956177766,0.208755950752654,0.00664148983200215,0.177025952076636
338557,7.11148576014486,-0.532069520245226,0.180270630847611,0.00664343420893898,0.177025952076636
115352,6.07846017086773,0.600613903591156,0.20362729096357,0.0066696880244649,0.177495018010338
55729,11.1956022582619,0.418413264707617,0.141890506432734,0.00667962915757411,0.17752931483822
84513,10.4811918622353,-0.364765998354255,0.123853758512862,0.00673050156039027,0.178649975441252
6754,6.75550895381532,0.39683172284629,0.13493479938181,0.00678882295800234,0.179792477917139
4241,9.95497897015457,-0.357784516637508,0.121664262576131,0.00679106981117958,0.179792477917139
3155,7.86972011766946,-0.418299095670578,0.142364377055117,0.00682620886289371,0.180172322139945
205860,10.3102648823332,-0.426607994713123,0.145193215414871,0.00682648524773235,0.180172322139945
8074,7.2741784061164,0.415176715022889,0.141351049516033,0.006840541573755,0.180172322139945
5959,7.88849361146589,0.410755251466737,0.139898063934788,0.00685593163601346,0.180172322139945
85406,9.7297669979229,0.374777079735424,0.127674686112004,0.00686571850493071,0.180172322139945
57484,7.76121501445008,-0.426817567830166,0.145430806777103,0.00687353691226126,0.180172322139945
146540,6.6591238523958,0.4476735184708,0.152538482397862,0.00687390637670245,0.180172322139945
84304,8.52070755751377,0.363438578083564,0.123841889605509,0.00687566664565636,0.180172322139945
9639,10.4039860024766,-0.492817249661231,0.168036457667946,0.00690241544571559,0.180338889605584
55974,10.6512904668367,-0.423260755130382,0.144331287038474,0.00690573956301877,0.180338889605584
79026,11.5395661804377,-0.485319108927364,0.16550368698303,0.00690839103372595,0.180338889605584
51477,8.8695582426157,-0.503719567549979,0.171837188843771,0.00692252676946506,0.180478277326409
1439,6.70473803878162,0.482109876908179,0.164530622430329,0.00693901513456218,0.180594083667818
10293,8.40592209410421,0.43824395991131,0.149580392321223,0.00694457218120229,0.180594083667818
7975,9.05874929871014,-0.45239172472405,0.154479415520586,0.00696349224998917,0.180856878462377
4758,9.9324792193257,0.417096825409565,0.14245868027328,0.00697272329749674,0.180867682197267
330,9.91659315477613,0.879042563442473,0.300470749920749,0.007005502458658,0.181215628486104
27302,5.43663959528078,0.591207324269512,0.202105119236372,0.00700986768552197,0.181215628486104
10217,8.62195807730254,-0.409406418211093,0.139982054777434,0.00701761758515424,0.181215628486104
941,5.54083473195248,0.529838371433262,0.18119632072653,0.00702615280814913,0.181215628486104
8877,9.06413680286531,0.385812172547318,0.132002471349047,0.00704554484269093,0.181215628486104
1948,7.68176031452516,0.423347926663133,0.144847096090848,0.0070461480776965,0.181215628486104
105378085,5.48550874508021,0.447512438106631,0.153121494172994,0.00704796137693297,0.181215628486104
6728,10.119430631742,0.380087390045659,0.13008595340859,0.00705921301359506,0.181277762969892
7157,11.7325133494499,-0.474191189852469,0.162439263896393,0.00709724504277792,0.182026592234647
414149,6.57481655502348,-0.782993888400678,0.268740941269814,0.0071794189548407,0.18366349199748
5801,6.12118631711899,0.441194634329756,0.151439216393646,0.00718263901844734,0.18366349199748
65095,8.26576903127443,0.380824784554754,0.130762385855642,0.00719738972493439,0.18366349199748
51214,7.96253578856196,0.421302523713282,0.144677766922595,0.00720233919738047,0.18366349199748
400629,7.19158332321197,0.580161542209364,0.19924706858101,0.00720582469334105,0.18366349199748
2149,9.41621828133641,-0.43977737405655,0.151124129747976,0.00723135903094121,0.184085638457632
147906,8.59247504914206,0.405232171547418,0.139309388828896,0.00724878064659278,0.184140109164298
100124538,6.0448164959488,-0.534081306005905,0.183616071248045,0.00725144790938459,0.184140109164298
7349,8.45090873659077,0.377855767094621,0.129944298388967,0.00726416375212272,0.184234996126148
55512,7.07447161397241,0.422904338773844,0.14553271277816,0.00729280582908071,0.184704599202956
3362,7.40065731764489,0.411271580960907,0.141555269886689,0.00730068378758152,0.184704599202956
84701,6.73484802266301,0.408234694857591,0.140579004303296,0.00732201963747928,0.185016254829803
221981,8.63882904259738,-0.381351140256458,0.131392454949122,0.00734557943804796,0.185383270491843
1735,6.4562658891321,0.381677057642428,0.13155040673459,0.00736073879990587,0.185413274161942
100128626,4.60707067580643,1.0586176075106,0.364901803567533,0.00736484152656121,0.185413274161942
283991,9.57799220790653,-0.417520373731657,0.144062960729663,0.00740902992172033,0.186297151879728
400986,8.0498549184533,-0.504331094218952,0.17416186077943,0.00744580468103157,0.18688925279782
4855,7.74898120492961,0.385761512195851,0.133250726824324,0.00745733363050368,0.18688925279782
283110,5.13233853335058,0.529983449478652,0.183225814124431,0.00749543548538602,0.18688925279782
3933,7.94018580969973,0.43150635421626,0.149197901647064,0.00750066568576727,0.18688925279782
81619,11.8691122632738,-0.435174770520611,0.150475588855535,0.00750340867496687,0.18688925279782
57190,10.6636058850238,-0.773863960782776,0.267658930367469,0.00751515537453179,0.18688925279782
2878,8.92955715296958,-0.507911568014695,0.17567621878078,0.00751594959700039,0.18688925279782
4000,11.34371600223,-0.355621998706097,0.123034740934837,0.00752766112591814,0.18688925279782
64080,8.8280693523126,-0.667363089111259,0.23089472959538,0.00752896333122324,0.18688925279782
79741,6.10258867180278,-0.47542651672,0.164499198257677,0.00753189203536526,0.18688925279782
127069,4.87363856354104,0.459417573565029,0.159017308734495,0.00754795505225813,0.18688925279782
8022,8.13728262388235,0.397996894018284,0.137792964350246,0.00755932723989694,0.18688925279782
4139,6.76097328586045,-0.367446509597625,0.127242639325775,0.00756871662927852,0.18688925279782
56985,8.02556729687387,0.397143791461518,0.137531134172689,0.007570231711887,0.18688925279782
116442,7.7832728285326,-0.577084432281024,0.1999395005143,0.00759148377737015,0.18688925279782
22901,7.47218604124491,-0.402679487011805,0.139516880017495,0.00759231062796633,0.18688925279782
2875,7.41820280569982,0.37398125058029,0.129588282533018,0.00759733804203819,0.18688925279782
729955,9.14746890644614,0.414471964869955,0.143648495758211,0.00760664668905169,0.18688925279782
26782,8.60611395969699,0.410390162766694,0.142250883517836,0.00761203947412736,0.18688925279782
910,4.60555551549673,0.516341037261826,0.178986732678513,0.0076147487737098,0.18688925279782
6947,5.95894411630213,0.734336425311462,0.254716659889719,0.00764359133342634,0.187055400743288
79932,9.63601037002416,-0.381796637284824,0.132461810498662,0.00765360168910743,0.187055400743288
5211,9.39409530867626,-0.466123490669784,0.161722594648379,0.00765475849906686,0.187055400743288
9928,8.96075510575182,-0.539226561351434,0.187117424037604,0.00766237983901437,0.187055400743288
79669,8.0060174510838,-0.385351060776874,0.133734931507927,0.00766710166805268,0.187055400743288
63910,7.21072476643573,0.370579797889066,0.128788649541196,0.00773059942876211,0.18838056897784
643837,9.17518968222656,0.590466370149873,0.205354087820201,0.00776341471063485,0.188955804309378
643311,7.26710917985281,0.411773890598153,0.14330746864213,0.00779523773936892,0.18950555442698
84318,8.81157030201819,0.494994917215655,0.17253700628452,0.00786642854356732,0.190897324112897
955,10.4491522791022,-0.428474129034905,0.149365385817835,0.00787109543812801,0.190897324112897
254228,7.24516767609081,0.422094350919594,0.147218046302378,0.00789520580492607,0.191256000832908
79672,10.6095979210352,-0.38705642758158,0.135077806275881,0.00792280937684883,0.191542073498563
84891,7.62805932626478,0.468252752862942,0.16345577820018,0.00793461751661995,0.191542073498563
120892,7.45677468024602,-0.499969463884399,0.174545271981591,0.00793940726574123,0.191542073498563
343066,5.51111940544933,0.5554294742351,0.19392761874431,0.0079443563966896,0.191542073498563
8317,7.0854860666897,-0.497643377508226,0.173796909095292,0.0079564980582159,0.191609656289289
386684,8.26728087209489,0.389005902666609,0.135888311963815,0.00796747369913059,0.19164903324591
54360,7.38125767934643,0.355796534134238,0.124343705118851,0.0079885997339261,0.191932188923531
146909,9.6374536029437,-0.664171458959899,0.232540945961698,0.00807492538310955,0.193738508446028
7477,10.2169092829273,-0.566133629450057,0.198248229341612,0.00808266708401402,0.193738508446028
1611,12.1373048468331,-0.374551767976259,0.131235577465916,0.008109854597598,0.194163356631874
3821,4.74951220586007,0.464579903113417,0.162830610786324,0.00812470294034237,0.194289077109704
54842,10.1696288926155,-0.41192572245042,0.144413390916897,0.00813705810933072,0.194289077109704
115584,8.14197769666677,0.562915192650554,0.197374237056336,0.00814351332071085,0.194289077109704
7761,6.09740371444339,-0.440632816598209,0.154599358843278,0.00817460651913477,0.194654399346726
7173,6.13806302140831,0.458742986334077,0.160964214700729,0.00817779960214826,0.194654399346726
84503,7.61776789037488,0.403462592837296,0.141599650383022,0.00818869094467007,0.194687787720441
1184,8.28803617586446,0.387389524011423,0.136000921883265,0.00820356929964495,0.194700077309356
11160,8.74819802326245,-0.419943600289768,0.147460087096482,0.00821344441137173,0.194700077309356
5456,6.66128993889652,0.370111667517491,0.129973445410369,0.0082176755507312,0.194700077309356
147699,8.59990550179939,-0.386946617019728,0.135949354590077,0.00824024796045125,0.195009697407773
2037,10.2205074363644,-0.428538088253283,0.150773456166112,0.00830790297101775,0.196296120364874
116496,9.40687870623925,-0.483852431456334,0.170255352522706,0.00831374054961867,0.196296120364874
84466,6.00617190756192,0.433026330991047,0.152462149324709,0.00834275254496342,0.196548456287637
654463,6.2461363680964,0.412089370033387,0.145093047568329,0.00834358638398149,0.196548456287637
100130449,7.14891816269559,0.448794556136407,0.158048478166228,0.00835337944713349,0.196553485660877
114794,8.91016139411887,-0.564879158858696,0.199020861976887,0.00837582269729998,0.196685122494619
10614,10.3904770490354,0.428014905011501,0.150807400325002,0.0083781458748561,0.196685122494619
63946,7.13610343736894,0.440069631902331,0.155109788349923,0.00839544347507997,0.196865953396218
51478,7.14418350995522,-0.789139997967356,0.278336237158307,0.00842897810890569,0.197426681322519
245806,6.4296695415209,0.430580698485626,0.151969954214103,0.00846144686499437,0.197941094994246
171169,5.70548944670007,0.4612595894902,0.162826929985597,0.0084702349841577,0.197941094994246
10591,11.8061319978699,-0.342204528432804,0.120898659479443,0.00851049818373318,0.198655747137471
5228,7.76919211918698,0.433734505540882,0.153377836909252,0.00855639996588122,0.199449778940346
57221,8.36464624177251,-0.526078954917292,0.186065149618026,0.00856502137127905,0.199449778940346
164656,7.12779341428619,0.370992708864447,0.131236666624931,0.00857367701654084,0.199449778940346
27115,9.36701984018309,-0.488527483638059,0.172881197667764,0.0085930185307611,0.199527415383055
55450,10.5522164008576,-0.360078371142469,0.12743415784236,0.00859646335893461,0.199527415383055
9700,9.19794025727953,-0.625189470378585,0.221395060864493,0.00862716750024938,0.199545311245095
57153,9.20443757118713,-0.425404655613207,0.150702812332055,0.0086459071325475,0.199545311245095
644524,9.76901337306838,0.377169843364001,0.133636973120545,0.00865403634827652,0.199545311245095
1318,9.79120132535118,0.605777710882629,0.214637791981927,0.00865440906791271,0.199545311245095
6157,9.030871612262,0.423684502477167,0.150229130161701,0.00869120905245737,0.199545311245095
30812,7.87473043013608,0.517811305023531,0.18361822241486,0.00869498992582296,0.199545311245095
57593,7.78842412353286,0.461103377786111,0.163558229460331,0.00871002730970685,0.199545311245095
23328,8.70095325928621,-0.394185693364738,0.139822404094345,0.00871023710290734,0.199545311245095
254973,4.8609829474306,0.423723345962705,0.150322997569823,0.00871801970561229,0.199545311245095
645425,6.36788611853627,0.543120993812887,0.192693097974825,0.00872109765528944,0.199545311245095
25758,8.092513056789,-0.53268272858673,0.189016435848074,0.00872822173845121,0.199545311245095
4807,6.93009822305239,0.367685017400135,0.13049086200208,0.00873672478322367,0.199545311245095
729974,5.06260533635383,1.67123381806628,0.593362428304504,0.0087575038683587,0.199545311245095
22982,8.66890260659617,-0.338463543442469,0.120185835223454,0.0087643237096763,0.199545311245095
54538,7.56781349639621,0.446716531785269,0.158710045877901,0.00879126891881416,0.199545311245095
10742,7.53764498686619,0.411550437266851,0.146235622606037,0.00879801224778875,0.199545311245095
89944,7.57441574698097,-0.433893128849236,0.154190176538405,0.00880313489040679,0.199545311245095
259197,7.0251851568456,0.41621176907095,0.147912693203902,0.0088051409717532,0.199545311245095
645414,6.19741917641407,0.639815318141489,0.22738261584232,0.00880649021556044,0.199545311245095
140458,5.52530469561461,0.387214464284847,0.137668922571956,0.00882776560375646,0.199545311245095
645018,11.0172456980526,0.35256137365929,0.125373086090922,0.00883776083273138,0.199545311245095
115362,5.13340643347727,0.44578477633519,0.158532382818493,0.0088404789263666,0.199545311245095
26291,6.36398889406674,0.422913395076463,0.150430330695395,0.00885118735816997,0.199545311245095
2629,11.5066379916899,0.44495726356171,0.158299481570061,0.00886026154861316,0.199545311245095
23322,8.13075679680993,-0.449151508350121,0.159827074441276,0.00887158781335395,0.199545311245095
55605,9.19148780518694,-0.357252005564433,0.127125575655253,0.00887167836875915,0.199545311245095
345258,5.62048882985415,0.555631309803919,0.197736383675551,0.00887657748048114,0.199545311245095
83853,8.564723263525,-0.500105240708182,0.177995432946932,0.00888218049916094,0.199545311245095
54968,8.65175008080961,0.41758983952341,0.148635135069684,0.00888502047352994,0.199545311245095
388701,5.70468054396056,0.683022538110508,0.243130993232775,0.00888899573438039,0.199545311245095
29780,9.99264520955289,-0.453413525679943,0.161474032858185,0.00891294300958451,0.199790905911521
374470,4.0849579956054,0.390039388778611,0.138922125105734,0.00891941075226401,0.199790905911521
391712,7.09089402612868,0.602537410081317,0.214652025731121,0.00892982119378445,0.199805966471177
4880,9.17486441079913,0.385333415569457,0.137328310578148,0.00895024353203022,0.200044767745312
3301,11.8146409814826,0.485357314604547,0.173020052909612,0.00896346488081762,0.200122276849419
255027,9.04033404031872,-0.497007641597129,0.17727562377988,0.00899331028826632,0.200380549068836
55690,10.6976134626185,-0.486357493859758,0.173481076855932,0.00899456504982931,0.200380549068836
6785,7.56817932959576,0.419057883655229,0.149522173906222,0.00901065806713984,0.200521347311904
283232,9.29943478951751,0.391263397294892,0.139656501435622,0.00902979131323095,0.200692692562293
10234,5.25836120280841,0.419634991891583,0.149806850105394,0.00903792026160243,0.200692692562293
51148,8.83232482115311,-0.511277567484431,0.182577195185015,0.00905344652236793,0.200820125130751
126282,7.24913412823378,-0.548816906940972,0.196032553572502,0.00906673072208321,0.20089760362387
388581,8.05920328230935,0.374648291808657,0.13395129682224,0.00911747239622856,0.201803989887613
7804,11.1094723472932,-0.456835328675101,0.163375228401275,0.00912992315386968,0.201850579810114
9283,8.3636382630118,0.384804760753601,0.137639895827956,0.00913925278504709,0.201850579810114
3000,7.68736548271704,0.391798181099349,0.140248243269939,0.00917926825598674,0.20187975932056
781,9.70709512000894,-0.369419892115699,0.132245092939412,0.00918220755478849,0.20187975932056
222611,5.20041280766185,0.469538742199245,0.168099575247674,0.00918655535492264,0.20187975932056
101928957,7.95306230296553,0.405985022467712,0.145354174897487,0.00918925907510252,0.20187975932056
8847,6.91002354615819,-0.750968462608276,0.268913587001854,0.00919817525645783,0.20187975932056
23428,6.77116353086353,0.494693800195719,0.17714925678522,0.0091996088782885,0.20187975932056
170691,6.91724025580175,0.431053621494175,0.154487815516984,0.0092433687782901,0.202383530570856
5396,6.23861710851039,0.435373603446638,0.156064448538041,0.00925298731947204,0.202383530570856
10714,9.31492450875338,-0.528916624681667,0.189611337761724,0.00925727785326764,0.202383530570856
285848,6.71535132729338,0.427145970641416,0.153164911836996,0.00927019556289707,0.202383530570856
8497,6.59848610260434,0.406796574455788,0.145888165508282,0.00927749808267016,0.202383530570856
3115,6.01075872807525,0.493401779912454,0.176961289273766,0.00928174784419414,0.202383530570856
8801,9.43248516167585,-0.701353416607482,0.251715339506505,0.00931787777430088,0.202455606404086
151242,7.99735856459814,0.521545637563335,0.187192852759926,0.00932084239336834,0.202455606404086
6563,5.70033723168889,0.631962755473971,0.22685731323294,0.00932873631478238,0.202455606404086
132989,6.45807704241221,-0.423103287105985,0.151898266931311,0.00933427409183903,0.202455606404086
8637,9.43102234089895,0.355256887195578,0.127559858055479,0.00934226925904405,0.202455606404086
494337,6.68930427439158,0.387318351816138,0.139077257508265,0.00934429922451849,0.202455606404086
170692,6.02353955244285,0.394394571072178,0.141644231496792,0.00935412393367159,0.202455606404086
106481763,3.47100301610684,0.58702244608393,0.210907904180934,0.00937507322276482,0.202536505396445
51316,6.86174882194374,-0.470572924625975,0.169077423829572,0.0093776040611474,0.202536505396445
1649,9.65701113833449,-0.522557996044469,0.18785422286848,0.00940571031999075,0.202929930962745
132671,8.9463197136758,-0.513053672235694,0.184555241729367,0.00943999921819409,0.203455781469439
6272,9.84210524157763,-0.377302598426159,0.135756029836701,0.00945311114323857,0.203524590175203
9694,9.48159579367289,-0.559800130616354,0.201476329070603,0.00946821980605271,0.203636199141079
677850,8.63852587435551,1.37789722267061,0.496437545153007,0.00952510338674424,0.204607707474474
8986,9.59270358369511,-0.485775979320081,0.175064849283006,0.00953948517449022,0.204607707474474
64241,6.58422902511565,0.383614722002376,0.138311217607122,0.00956441531031866,0.204607707474474
9379,7.8426515154754,0.32974537796463,0.118888979228247,0.00956450834487067,0.204607707474474
106479130,11.2064192705265,0.37122345830319,0.133868968013112,0.00957473802052474,0.204607707474474
1958,9.42299009318645,0.792154869809737,0.285733554211163,0.0095881174004228,0.204607707474474
6586,9.96106274912345,-0.551493244624462,0.198934072558575,0.00959035578298568,0.204607707474474
732275,5.5606422641866,0.867851454878738,0.31306662065972,0.0095931676864433,0.204607707474474
7849,8.06695734469304,0.390008213610929,0.140721349567449,0.00960508799440582,0.204649216478939
2590,11.29771345474,-0.33914117729676,0.122395141368782,0.00961734125476002,0.20469772600121
285852,6.21118264378758,0.516067272189249,0.186281936998679,0.00962751077944478,0.204701830230723
2974,6.61085338377737,-0.457278006670057,0.165104918945639,0.00964203926172174,0.204798510944106
112755,7.40706049157652,0.34502485165484,0.124637434908264,0.00966961899763077,0.205069979980667
65065,8.32465491929484,-0.502844880379437,0.181685536495163,0.00968077391694124,0.205069979980667
1303,8.95708458180595,0.389510327265167,0.140757011235515,0.00968896835118129,0.205069979980667
84279,7.40804906981828,0.477137225957107,0.172440945044175,0.00969479874165351,0.205069979980667
7073,9.49051059239102,0.378779279271793,0.136965306558567,0.00972362622930933,0.205426929387227
9034,6.20757012110434,0.512739058075334,0.185431834816022,0.00973169779532044,0.205426929387227
570,6.87476211004778,-0.511363334119564,0.185000025338972,0.00975132482432071,0.205592160577565
345274,6.08170369712195,0.374773322298577,0.135604962619125,0.00975956547434196,0.205592160577565
400830,7.34001835346841,0.423852377054411,0.15342515076618,0.00978188225887284,0.20563117328187
945,7.75612573580274,0.406972991908781,0.147359747666129,0.00979865765160398,0.20563117328187
56062,7.58138619580097,-0.529554670189976,0.191783077404012,0.0098096801518937,0.20563117328187
219902,7.98091463357387,-0.407830314973084,0.147732936861934,0.00982226825248434,0.20563117328187
94005,11.4858727990091,-0.3706240889603,0.134274539453606,0.0098302368351059,0.20563117328187
10815,7.83943116796271,0.426501547401561,0.154525106831124,0.00983259673549884,0.20563117328187
10001,10.5390513277836,0.439537408258415,0.159249834235484,0.00983319977323823,0.20563117328187
9735,8.9597086875983,-0.400508782196942,0.145189220412364,0.00986389890553453,0.20563117328187
10550,12.4038416099147,0.38118401787408,0.138191785583735,0.00986713988379686,0.20563117328187
79993,10.4467287524252,-0.415764450784936,0.150736266343464,0.00987007836879151,0.20563117328187
3046,7.17642424413379,0.449948820977087,0.163143268445398,0.00987466188069647,0.20563117328187
57583,10.6585007577228,-0.480429440191546,0.174216870177328,0.00988168129719876,0.20563117328187
10253,9.44278973734465,-0.388374866679582,0.140963192769288,0.00993250166095115,0.206479299979124
256126,6.33342254309379,0.346528847644052,0.125824602113252,0.00995469712141433,0.206731250543704
10809,9.03421117544992,0.458417540242008,0.166553800995677,0.0099893410607734,0.207126563940379
84449,7.17481330301815,0.343420179182512,0.124782706912681,0.00999392232678504,0.207126563940379
283383,7.20294776685261,0.471182566595784,0.171376028976815,0.0100502113407926,0.207240285424023
126069,5.70000234896504,0.362833713032048,0.131970796495688,0.0100514308238173,0.207240285424023
29089,10.8582887925063,-0.3804209911605,0.138369259023881,0.0100520753873409,0.207240285424023
388403,8.0859761560582,0.391059353380387,0.142244549988245,0.0100544012190834,0.207240285424023
164153,6.53143873258187,0.45674400148924,0.166138694510303,0.0100550518816561,0.207240285424023
5270,10.7595145173751,0.435175008410431,0.158306908093548,0.0100600119057573,0.207240285424023
3554,8.98885626599559,-0.51366914520322,0.187066794823389,0.0101225198236016,0.20790033828563
23410,10.2677619825316,-0.316948143985531,0.115444487803447,0.0101319455607051,0.20790033828563
93129,9.82666659627852,-0.428981333428759,0.156262169520883,0.0101359494133073,0.20790033828563
5325,9.2857663124443,-0.556169254162713,0.20260554062928,0.0101397467781518,0.20790033828563
80006,8.24434481463069,-0.410062509596522,0.149388437047181,0.0101427155972276,0.20790033828563
51514,11.4324728124992,0.332114002072299,0.121185921585009,0.0102348633410797,0.209579766499275
51052,8.53624921451426,0.447376546162124,0.163302721756716,0.0102554476512649,0.209647429818073
6038,7.879381192558,-0.635570915442546,0.232010691739172,0.0102586031551489,0.209647429818073
9947,5.39197655201642,0.433333029185462,0.158213543361263,0.0102689462208863,0.209649988617061
5634,10.7070470861363,-0.366073798779393,0.133695537417906,0.0102857514518793,0.209784342236242
100862668,4.98035211597858,1.3652530570671,0.498759205365941,0.0103029924129042,0.209927307177725
55728,7.56379802444183,-0.479457360569247,0.175201691316388,0.0103177275060252,0.210018981119668
